Season,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST
2324,E1,2023-09-19,Bristol City,Plymouth,4,1,H,17.0,6.0,6.0,2.0
2324,E1,2023-09-19,Cardiff,Coventry,3,2,H,8.0,7.0,3.0,3.0
2324,E1,2023-09-19,Preston,Birmingham,2,1,H,10.0,16.0,3.0,4.0
2324,E1,2023-09-19,QPR,Swansea,1,1,D,11.0,8.0,3.0,3.0
2324,E1,2023-09-19,Sheffield Weds,Middlesbrough,1,1,D,9.0,10.0,2.0,3.0
2324,E1,2023-09-19,Southampton,Ipswich,0,1,A,13.0,11.0,3.0,3.0
2324,E1,2023-09-20,Blackburn,Sunderland,1,3,A,22.0,13.0,6.0,4.0
2324,E1,2023-09-20,Huddersfield,Stoke,2,2,D,10.0,18.0,6.0,3.0
2324,E1,2023-09-20,Hull,Leeds,0,0,D,9.0,17.0,0.0,4.0
2324,E1,2023-09-20,Millwall,Rotherham,3,0,H,20.0,5.0,8.0,1.0
2324,E1,2023-09-20,Norwich,Leicester,0,2,A,15.0,10.0,2.0,3.0
2324,E1,2023-09-20,Watford,West Brom,2,2,D,12.0,7.0,4.0,5.0
2324,D2,2023-09-22,Magdeburg,Paderborn,1,1,D,11.0,14.0,3.0,4.0
2324,D2,2023-09-22,Osnabruck,Hamburg,2,1,H,18.0,8.0,9.0,3.0
2324,E1,2023-09-22,Birmingham,QPR,0,0,D,12.0,8.0,4.0,4.0
2324,I2,2023-09-22,Palermo,Cosenza,0,1,A,19.0,14.0,6.0,4.0
2324,SP2,2023-09-22,Cartagena,Eibar,1,2,A,7.0,11.0,4.0,5.0
2324,D2,2023-09-23,Braunschweig,Nurnberg,2,2,D,14.0,11.0,5.0,5.0
2324,D2,2023-09-23,Greuther Furth,Karlsruhe,4,3,H,9.0,17.0,6.0,5.0
2324,D2,2023-09-23,St Pauli,Schalke 04,3,1,H,19.0,10.0,8.0,3.0
2324,D2,2023-09-23,Wehen,Elversberg,0,2,A,16.0,13.0,3.0,5.0
2324,E1,2023-09-23,Ipswich,Blackburn,4,3,H,29.0,10.0,11.0,5.0
2324,E1,2023-09-23,Leeds,Watford,3,0,H,17.0,4.0,10.0,1.0
2324,E1,2023-09-23,Leicester,Bristol City,1,0,H,19.0,6.0,7.0,1.0
2324,E1,2023-09-23,Middlesbrough,Southampton,2,1,H,14.0,15.0,5.0,5.0
2324,E1,2023-09-23,Plymouth,Norwich,6,2,H,16.0,11.0,10.0,6.0
2324,E1,2023-09-23,Rotherham,Preston,1,1,D,3.0,14.0,1.0,6.0
2324,E1,2023-09-23,Swansea,Sheffield Weds,3,0,H,12.0,10.0,4.0,1.0
2324,E1,2023-09-23,West Brom,Millwall,0,0,D,16.0,7.0,3.0,2.0
2324,F2,2023-09-23,Ajaccio,Paris FC,2,1,H,11.0,6.0,4.0,1.0
2324,F2,2023-09-23,Amiens,Valenciennes,0,0,D,12.0,8.0,4.0,3.0
2324,F2,2023-09-23,Angers,Bastia,2,0,H,10.0,9.0,7.0,3.0
2324,F2,2023-09-23,Concarneau,St Etienne,0,1,A,9.0,16.0,3.0,4.0
2324,F2,2023-09-23,Dunkerque,Rodez,1,2,A,15.0,14.0,3.0,5.0
2324,F2,2023-09-23,Grenoble,Quevilly Rouen,2,1,H,10.0,11.0,4.0,5.0
2324,F2,2023-09-23,Laval,Guingamp,2,1,H,15.0,13.0,6.0,6.0
2324,F2,2023-09-23,Pau FC,Annecy,0,3,A,12.0,9.0,4.0,5.0
2324,F2,2023-09-23,Troyes,Auxerre,1,2,A,10.0,19.0,4.0,5.0
2324,I2,2023-09-23,Brescia,Venezia,0,0,D,11.0,15.0,3.0,0.0
2324,I2,2023-09-23,Cremonese,Ascoli,2,2,D,13.0,17.0,4.0,8.0
2324,I2,2023-09-23,FeralpiSalo,Pisa,0,1,A,12.0,16.0,3.0,4.0
2324,I2,2023-09-23,Modena,Lecco,0,0,D,17.0,14.0,5.0,4.0
2324,I2,2023-09-23,Spezia,Reggiana,1,2,A,15.0,11.0,3.0,4.0
2324,I2,2023-09-23,Ternana,Sudtirol,1,1,D,10.0,10.0,3.0,3.0
2324,SP2,2023-09-23,Alcorcon,Huesca,0,2,A,19.0,6.0,3.0,2.0
2324,SP2,2023-09-23,Andorra,Sp Gijon,0,0,D,13.0,6.0,5.0,2.0
2324,SP2,2023-09-23,Burgos,Elche,4,0,H,16.0,12.0,9.0,1.0
2324,SP2,2023-09-23,Levante,Eldense,2,0,H,17.0,10.0,7.0,2.0
2324,SP2,2023-09-23,Santander,Albacete,2,1,H,8.0,18.0,3.0,4.0
2324,D2,2023-09-24,Fortuna Dusseldorf,Hannover,1,1,D,17.0,6.0,5.0,2.0
2324,D2,2023-09-24,Holstein Kiel,Hertha,2,3,A,16.0,11.0,5.0,7.0
2324,D2,2023-09-24,Kaiserslautern,Hansa Rostock,3,1,H,22.0,18.0,11.0,2.0
2324,E1,2023-09-24,Stoke,Hull,1,3,A,10.0,13.0,6.0,5.0
2324,E1,2023-09-24,Sunderland,Cardiff,0,1,A,16.0,7.0,6.0,2.0
2324,I2,2023-09-24,Bari,Catanzaro,2,2,D,12.0,11.0,4.0,5.0
2324,I2,2023-09-24,Cittadella,Como,0,3,A,12.0,9.0,3.0,4.0
2324,I2,2023-09-24,Parma,Sampdoria,1,1,D,12.0,8.0,7.0,3.0
2324,SP2,2023-09-24,Mirandes,Leganes,1,3,A,12.0,10.0,6.0,5.0
2324,SP2,2023-09-24,Oviedo,Valladolid,0,1,A,10.0,16.0,3.0,5.0
2324,SP2,2023-09-24,Villarreal B,Amorebieta,3,1,H,19.0,14.0,8.0,4.0
2324,E1,2023-09-25,Coventry,Huddersfield,1,1,D,11.0,10.0,3.0,4.0
2324,SP2,2023-09-25,Ferrol,Zaragoza,1,0,H,7.0,6.0,3.0,2.0
2324,SP2,2023-09-25,Tenerife,Espanol,1,0,H,14.0,18.0,6.0,2.0
2324,F2,2023-09-26,Amiens,Ajaccio,0,0,D,7.0,6.0,0.0,2.0
2324,F2,2023-09-26,Auxerre,Annecy,4,0,H,11.0,5.0,5.0,1.0
2324,F2,2023-09-26,Bastia,Pau FC,1,4,A,10.0,17.0,2.0,10.0
2324,F2,2023-09-26,Caen,Grenoble,1,2,A,10.0,10.0,1.0,4.0
2324,F2,2023-09-26,Guingamp,Bordeaux,0,0,D,11.0,14.0,2.0,3.0
2324,F2,2023-09-26,Paris FC,Laval,0,1,A,15.0,11.0,4.0,2.0
2324,F2,2023-09-26,Quevilly Rouen,Angers,0,1,A,12.0,6.0,1.0,3.0
2324,F2,2023-09-26,Rodez,Troyes,2,1,H,19.0,7.0,5.0,3.0
2324,F2,2023-09-26,Valenciennes,Concarneau,0,1,A,19.0,9.0,2.0,3.0
2324,I2,2023-09-26,Ascoli,Ternana,2,0,H,13.0,17.0,5.0,3.0
2324,I2,2023-09-26,Cosenza,Cremonese,1,2,A,9.0,20.0,4.0,4.0
2324,I2,2023-09-26,Lecco,FeralpiSalo,1,2,A,13.0,12.0,3.0,4.0
2324,I2,2023-09-26,Reggiana,Pisa,0,0,D,13.0,12.0,2.0,5.0
2324,I2,2023-09-26,Spezia,Brescia,0,0,D,12.0,11.0,5.0,3.0
2324,I2,2023-09-26,Sudtirol,Modena,0,0,D,7.0,25.0,1.0,2.0
2324,I2,2023-09-26,Venezia,Palermo,1,3,A,17.0,7.0,1.0,4.0
2324,I2,2023-09-27,Catanzaro,Cittadella,1,1,D,14.0,10.0,8.0,3.0
2324,I2,2023-09-27,Como,Sampdoria,1,0,H,8.0,13.0,4.0,5.0
2324,I2,2023-09-27,Parma,Bari,2,1,H,12.0,14.0,5.0,4.0
2324,D2,2023-09-29,Hamburg,Fortuna Dusseldorf,1,0,H,10.0,8.0,4.0,2.0
2324,D2,2023-09-29,Paderborn,Schalke 04,3,1,H,11.0,13.0,6.0,2.0
2324,E1,2023-09-29,Sheffield Weds,Sunderland,0,3,A,8.0,12.0,2.0,6.0
2324,SP2,2023-09-29,Leganes,Santander,2,1,H,9.0,16.0,4.0,2.0
2324,D2,2023-09-30,Hannover,Wehen,2,0,H,17.0,12.0,5.0,3.0
2324,D2,2023-09-30,Hansa Rostock,Braunschweig,1,0,H,19.0,20.0,6.0,0.0
2324,D2,2023-09-30,Hertha,St Pauli,1,2,A,8.0,24.0,3.0,5.0
2324,D2,2023-09-30,Karlsruhe,Holstein Kiel,0,2,A,14.0,12.0,4.0,5.0
2324,E1,2023-09-30,Bristol City,Stoke,2,3,A,13.0,6.0,5.0,4.0
2324,E1,2023-09-30,Cardiff,Rotherham,2,0,H,12.0,7.0,5.0,0.0
2324,E1,2023-09-30,Huddersfield,Ipswich,1,1,D,12.0,20.0,6.0,6.0
2324,E1,2023-09-30,Hull,Plymouth,1,1,D,21.0,11.0,5.0,5.0
2324,E1,2023-09-30,Millwall,Swansea,0,3,A,22.0,7.0,5.0,5.0
2324,E1,2023-09-30,Norwich,Birmingham,2,0,H,16.0,12.0,4.0,2.0
2324,E1,2023-09-30,Preston,West Brom,0,4,A,5.0,19.0,1.0,6.0
2324,E1,2023-09-30,QPR,Coventry,1,3,A,12.0,15.0,3.0,6.0
2324,E1,2023-09-30,Southampton,Leeds,3,1,H,10.0,15.0,5.0,5.0
2324,E1,2023-09-30,Watford,Middlesbrough,2,3,A,17.0,9.0,4.0,3.0
2324,F2,2023-09-30,Angers,Concarneau,2,0,H,14.0,11.0,7.0,6.0
2324,F2,2023-09-30,Annecy,Paris FC,2,2,D,9.0,11.0,5.0,2.0
2324,F2,2023-09-30,Auxerre,Rodez,3,1,H,15.0,7.0,4.0,1.0
2324,F2,2023-09-30,Caen,Guingamp,0,1,A,7.0,14.0,1.0,7.0
2324,F2,2023-09-30,Dunkerque,Quevilly Rouen,0,1,A,11.0,16.0,3.0,6.0
2324,F2,2023-09-30,Grenoble,Bordeaux,2,0,H,10.0,15.0,8.0,4.0
2324,F2,2023-09-30,Laval,Valenciennes,1,0,H,17.0,7.0,8.0,2.0
2324,F2,2023-09-30,Pau FC,Amiens,1,0,H,15.0,14.0,6.0,7.0
2324,F2,2023-09-30,Troyes,St Etienne,0,1,A,20.0,11.0,4.0,5.0
2324,I2,2023-09-30,Brescia,Ascoli,1,1,D,21.0,9.0,3.0,3.0
2324,I2,2023-09-30,FeralpiSalo,Spezia,1,2,A,9.0,13.0,3.0,5.0
2324,I2,2023-09-30,Modena,Venezia,1,3,A,14.0,9.0,4.0,4.0
2324,I2,2023-09-30,Pisa,Cosenza,1,2,A,8.0,15.0,6.0,5.0
2324,I2,2023-09-30,Ternana,Reggiana,3,0,H,13.0,10.0,7.0,3.0
2324,SP2,2023-09-30,Albacete,Andorra,3,1,H,12.0,11.0,7.0,2.0
2324,SP2,2023-09-30,Eibar,Tenerife,3,0,H,14.0,8.0,5.0,2.0
2324,SP2,2023-09-30,Elche,Levante,0,0,D,28.0,10.0,4.0,2.0
2324,SP2,2023-09-30,Villarreal B,Alcorcon,2,2,D,25.0,10.0,8.0,5.0
2324,D2,2023-10-01,Elversberg,Greuther Furth,1,1,D,11.0,15.0,4.0,5.0
2324,D2,2023-10-01,Nurnberg,Magdeburg,1,0,H,16.0,13.0,6.0,1.0
2324,D2,2023-10-01,Osnabruck,Kaiserslautern,2,2,D,9.0,32.0,4.0,13.0
2324,E1,2023-10-01,Blackburn,Leicester,1,4,A,15.0,11.0,4.0,4.0
2324,I2,2023-10-01,Bari,Como,1,1,D,18.0,9.0,5.0,6.0
2324,I2,2023-10-01,Cittadella,Lecco,2,1,H,15.0,16.0,5.0,6.0
2324,I2,2023-10-01,Cremonese,Parma,1,2,A,15.0,9.0,3.0,3.0
2324,I2,2023-10-01,Palermo,Sudtirol,2,1,H,24.0,8.0,6.0,2.0
2324,I2,2023-10-01,Sampdoria,Catanzaro,1,2,A,17.0,4.0,6.0,3.0
2324,SP2,2023-10-01,Amorebieta,Cartagena,0,0,D,5.0,8.0,2.0,1.0
2324,SP2,2023-10-01,Eldense,Oviedo,1,3,A,10.0,10.0,4.0,4.0
2324,SP2,2023-10-01,Huesca,Sp Gijon,0,1,A,6.0,13.0,2.0,6.0
2324,SP2,2023-10-01,Valladolid,Burgos,3,0,H,11.0,11.0,6.0,2.0
2324,SP2,2023-10-01,Zaragoza,Mirandes,0,1,A,8.0,8.0,2.0,0.0
2324,F2,2023-10-02,Ajaccio,Bastia,2,0,H,11.0,7.0,3.0,2.0
2324,SP2,2023-10-02,Espanol,Ferrol,3,0,H,10.0,6.0,3.0,2.0
2324,E1,2023-10-03,Birmingham,Huddersfield,4,1,H,12.0,17.0,6.0,6.0
2324,E1,2023-10-03,Ipswich,Hull,3,0,H,14.0,13.0,6.0,6.0
2324,E1,2023-10-03,Middlesbrough,Cardiff,2,0,H,11.0,6.0,6.0,3.0
2324,E1,2023-10-03,Plymouth,Millwall,0,2,A,22.0,9.0,6.0,3.0
2324,E1,2023-10-03,Stoke,Southampton,0,1,A,15.0,9.0,2.0,4.0
2324,E1,2023-10-03,West Brom,Sheffield Weds,1,0,H,17.0,4.0,3.0,2.0
2324,F2,2023-10-03,Bordeaux,Caen,1,1,D,19.0,7.0,8.0,2.0
2324,SP2,2023-10-03,Alcorcon,Albacete,1,2,A,23.0,9.0,6.0,4.0
2324,SP2,2023-10-03,Levante,Villarreal B,1,1,D,15.0,7.0,4.0,1.0
2324,SP2,2023-10-03,Tenerife,Santander,2,0,H,21.0,9.0,6.0,3.0
2324,E1,2023-10-04,Coventry,Blackburn,1,0,H,14.0,14.0,3.0,4.0
2324,E1,2023-10-04,Leeds,QPR,1,0,H,16.0,5.0,3.0,2.0
2324,E1,2023-10-04,Leicester,Preston,3,0,H,9.0,6.0,4.0,1.0
2324,E1,2023-10-04,Rotherham,Bristol City,1,2,A,8.0,9.0,1.0,5.0
2324,E1,2023-10-04,Sunderland,Watford,2,0,H,9.0,11.0,4.0,4.0
2324,E1,2023-10-04,Swansea,Norwich,2,1,H,23.0,14.0,7.0,5.0
2324,F2,2023-10-04,St Etienne,Dunkerque,2,0,H,20.0,15.0,4.0,4.0
2324,SP2,2023-10-04,Burgos,Leganes,1,0,H,5.0,12.0,3.0,2.0
2324,SP2,2023-10-04,Eldense,Valladolid,0,1,A,4.0,8.0,0.0,2.0
2324,SP2,2023-10-04,Oviedo,Huesca,1,0,H,9.0,9.0,6.0,3.0
2324,SP2,2023-10-04,Sp Gijon,Elche,2,0,H,20.0,10.0,8.0,1.0
2324,SP2,2023-10-05,Andorra,Zaragoza,0,1,A,5.0,5.0,0.0,3.0
2324,SP2,2023-10-05,Cartagena,Espanol,0,2,A,10.0,8.0,1.0,4.0
2324,SP2,2023-10-05,Ferrol,Amorebieta,1,0,H,11.0,4.0,3.0,2.0
2324,SP2,2023-10-05,Mirandes,Eibar,1,3,A,7.0,13.0,3.0,3.0
2324,D2,2023-10-06,Fortuna Dusseldorf,Osnabruck,1,1,D,19.0,9.0,4.0,3.0
2324,D2,2023-10-06,Kaiserslautern,Hannover,3,1,H,16.0,11.0,11.0,4.0
2324,E1,2023-10-06,Birmingham,West Brom,3,1,H,11.0,10.0,3.0,3.0
2324,I2,2023-10-06,Brescia,FeralpiSalo,1,1,D,19.0,16.0,4.0,6.0
2324,SP2,2023-10-06,Albacete,Levante,0,2,A,14.0,10.0,4.0,7.0
2324,D2,2023-10-07,Greuther Furth,Hansa Rostock,1,0,H,9.0,8.0,4.0,2.0
2324,D2,2023-10-07,Magdeburg,Karlsruhe,1,1,D,19.0,2.0,5.0,2.0
2324,D2,2023-10-07,St Pauli,Nurnberg,5,1,H,20.0,7.0,7.0,3.0
2324,D2,2023-10-07,Wehen,Hamburg,1,1,D,6.0,23.0,2.0,5.0
2324,E1,2023-10-07,Cardiff,Watford,1,1,D,8.0,8.0,2.0,1.0
2324,E1,2023-10-07,Coventry,Norwich,1,1,D,21.0,6.0,3.0,2.0
2324,E1,2023-10-07,Ipswich,Preston,4,2,H,16.0,8.0,10.0,2.0
2324,E1,2023-10-07,Leeds,Bristol City,2,1,H,21.0,9.0,8.0,2.0
2324,E1,2023-10-07,Leicester,Stoke,2,0,H,14.0,3.0,7.0,1.0
2324,E1,2023-10-07,Millwall,Hull,2,2,D,13.0,8.0,4.0,3.0
2324,E1,2023-10-07,Plymouth,Swansea,1,3,A,16.0,14.0,7.0,6.0
2324,E1,2023-10-07,QPR,Blackburn,0,4,A,21.0,17.0,6.0,7.0
2324,E1,2023-10-07,Sheffield Weds,Huddersfield,0,0,D,6.0,7.0,1.0,0.0
2324,E1,2023-10-07,Southampton,Rotherham,1,1,D,22.0,4.0,10.0,2.0
2324,E1,2023-10-07,Sunderland,Middlesbrough,0,4,A,9.0,19.0,3.0,7.0
2324,F2,2023-10-07,Amiens,Angers,1,4,A,17.0,15.0,7.0,6.0
2324,F2,2023-10-07,Bastia,Annecy,2,1,H,6.0,9.0,2.0,2.0
2324,F2,2023-10-07,Bordeaux,Laval,0,1,A,18.0,7.0,5.0,3.0
2324,F2,2023-10-07,Concarneau,Dunkerque,4,3,H,13.0,12.0,6.0,3.0
2324,F2,2023-10-07,Guingamp,Grenoble,2,2,D,13.0,6.0,8.0,2.0
2324,F2,2023-10-07,Paris FC,Auxerre,0,2,A,18.0,7.0,3.0,4.0
2324,F2,2023-10-07,Quevilly Rouen,Pau FC,2,2,D,19.0,4.0,4.0,2.0
2324,F2,2023-10-07,Rodez,Caen,5,3,H,19.0,11.0,8.0,4.0
2324,F2,2023-10-07,St Etienne,Ajaccio,0,0,D,8.0,5.0,1.0,2.0
2324,F2,2023-10-07,Valenciennes,Troyes,1,1,D,21.0,4.0,7.0,2.0
2324,I2,2023-10-07,Ascoli,Sampdoria,1,1,D,14.0,12.0,4.0,4.0
2324,I2,2023-10-07,Cittadella,Ternana,2,2,D,12.0,17.0,4.0,5.0
2324,I2,2023-10-07,Cosenza,Lecco,3,0,H,22.0,15.0,8.0,6.0
2324,I2,2023-10-07,Modena,Palermo,0,2,A,11.0,11.0,2.0,4.0
2324,I2,2023-10-07,Reggiana,Bari,1,1,D,14.0,10.0,3.0,2.0
2324,I2,2023-10-07,Sudtirol,Catanzaro,0,1,A,9.0,13.0,3.0,6.0
2324,I2,2023-10-07,Venezia,Parma,3,2,H,12.0,15.0,5.0,4.0
2324,SP2,2023-10-07,Huesca,Eldense,0,1,A,17.0,15.0,1.0,3.0
2324,SP2,2023-10-07,Leganes,Oviedo,0,0,D,9.0,6.0,3.0,2.0
2324,SP2,2023-10-07,Santander,Sp Gijon,3,2,H,20.0,21.0,7.0,8.0
2324,D2,2023-10-08,Braunschweig,Paderborn,1,3,A,24.0,11.0,4.0,6.0
2324,D2,2023-10-08,Holstein Kiel,Elversberg,1,1,D,23.0,9.0,7.0,4.0
2324,D2,2023-10-08,Schalke 04,Hertha,1,2,A,16.0,16.0,6.0,4.0
2324,I2,2023-10-08,Como,Cremonese,1,3,A,16.0,10.0,5.0,3.0
2324,I2,2023-10-08,Spezia,Pisa,0,0,D,20.0,10.0,6.0,3.0
2324,SP2,2023-10-08,Amorebieta,Eibar,1,2,A,10.0,12.0,7.0,7.0
2324,SP2,2023-10-08,Ferrol,Cartagena,1,1,D,12.0,11.0,5.0,4.0
2324,SP2,2023-10-08,Tenerife,Burgos,2,1,H,8.0,14.0,2.0,6.0
2324,SP2,2023-10-08,Valladolid,Mirandes,3,2,H,23.0,6.0,9.0,3.0
2324,SP2,2023-10-08,Zaragoza,Alcorcon,0,2,A,15.0,11.0,5.0,2.0
2324,SP2,2023-10-09,Elche,Andorra,2,1,H,24.0,4.0,9.0,1.0
2324,SP2,2023-10-09,Villarreal B,Espanol,3,1,H,17.0,16.0,7.0,4.0
2324,SP2,2023-10-13,Oviedo,Albacete,3,0,H,9.0,12.0,3.0,2.0
2324,SP2,2023-10-14,Cartagena,Santander,2,3,A,22.0,20.0,6.0,10.0
2324,SP2,2023-10-14,Espanol,Valladolid,2,0,H,5.0,11.0,3.0,3.0
2324,SP2,2023-10-14,Mirandes,Tenerife,1,1,D,9.0,9.0,3.0,4.0
2324,SP2,2023-10-14,Sp Gijon,Zaragoza,2,2,D,13.0,13.0,4.0,3.0
2324,SP2,2023-10-15,Andorra,Alcorcon,2,0,H,12.0,12.0,3.0,3.0
2324,SP2,2023-10-15,Burgos,Villarreal B,3,2,H,11.0,12.0,4.0,3.0
2324,SP2,2023-10-15,Eibar,Huesca,1,1,D,14.0,5.0,2.0,2.0
2324,SP2,2023-10-15,Eldense,Elche,1,1,D,9.0,6.0,2.0,2.0
2324,SP2,2023-10-15,Leganes,Amorebieta,6,0,H,17.0,8.0,10.0,1.0
2324,SP2,2023-10-16,Levante,Ferrol,1,0,H,9.0,13.0,4.0,1.0
2324,D2,2023-10-20,Elversberg,Braunschweig,3,0,H,13.0,7.0,7.0,4.0
2324,D2,2023-10-20,Hannover,Magdeburg,2,1,H,14.0,13.0,4.0,8.0
2324,I2,2023-10-20,Parma,Como,2,1,H,14.0,18.0,4.0,6.0
2324,SP2,2023-10-20,Espanol,Leganes,0,1,A,12.0,13.0,3.0,4.0
2324,D2,2023-10-21,Fortuna Dusseldorf,Kaiserslautern,4,3,H,20.0,16.0,5.0,8.0
2324,D2,2023-10-21,Hamburg,Greuther Furth,2,0,H,17.0,14.0,4.0,3.0
2324,D2,2023-10-21,Osnabruck,Wehen,0,2,A,19.0,14.0,5.0,5.0
2324,D2,2023-10-21,Paderborn,St Pauli,2,2,D,6.0,17.0,3.0,3.0
2324,E1,2023-10-21,Blackburn,Cardiff,1,0,H,9.0,11.0,1.0,2.0
2324,E1,2023-10-21,Bristol City,Coventry,1,0,H,6.0,12.0,3.0,1.0
2324,E1,2023-10-21,Huddersfield,QPR,2,1,H,6.0,14.0,4.0,2.0
2324,E1,2023-10-21,Hull,Southampton,1,2,A,13.0,18.0,3.0,5.0
2324,E1,2023-10-21,Middlesbrough,Birmingham,1,0,H,17.0,5.0,10.0,3.0
2324,E1,2023-10-21,Norwich,Leeds,2,3,A,14.0,19.0,4.0,8.0
2324,E1,2023-10-21,Preston,Millwall,1,1,D,7.0,7.0,2.0,4.0
2324,E1,2023-10-21,Stoke,Sunderland,2,1,H,11.0,18.0,4.0,7.0
2324,E1,2023-10-21,Swansea,Leicester,1,3,A,11.0,18.0,4.0,7.0
2324,E1,2023-10-21,Watford,Sheffield Weds,1,0,H,12.0,10.0,3.0,2.0
2324,E1,2023-10-21,West Brom,Plymouth,0,0,D,14.0,5.0,2.0,2.0
2324,F2,2023-10-21,Ajaccio,Pau FC,2,0,H,11.0,4.0,3.0,1.0
2324,F2,2023-10-21,Angers,Bordeaux,2,0,H,9.0,16.0,4.0,5.0
2324,F2,2023-10-21,Annecy,Amiens,1,1,D,8.0,10.0,3.0,5.0
2324,F2,2023-10-21,Caen,Auxerre,1,1,D,9.0,15.0,1.0,6.0
2324,F2,2023-10-21,Dunkerque,Paris FC,1,3,A,13.0,15.0,4.0,5.0
2324,F2,2023-10-21,Grenoble,Valenciennes,3,3,D,13.0,10.0,7.0,7.0
2324,F2,2023-10-21,Guingamp,Quevilly Rouen,2,2,D,8.0,13.0,4.0,5.0
2324,F2,2023-10-21,Rodez,Bastia,1,1,D,26.0,6.0,8.0,1.0
2324,F2,2023-10-21,Troyes,Concarneau,0,0,D,8.0,21.0,3.0,5.0
2324,I2,2023-10-21,Bari,Modena,1,1,D,11.0,10.0,3.0,4.0
2324,I2,2023-10-21,Catanzaro,FeralpiSalo,3,0,H,11.0,7.0,6.0,2.0
2324,I2,2023-10-21,Cremonese,Sudtirol,0,1,A,20.0,9.0,6.0,4.0
2324,I2,2023-10-21,Lecco,Ascoli,0,2,A,12.0,14.0,4.0,5.0
2324,I2,2023-10-21,Pisa,Cittadella,2,1,H,13.0,15.0,6.0,4.0
2324,I2,2023-10-21,Ternana,Brescia,0,1,A,9.0,14.0,0.0,5.0
2324,SP2,2023-10-21,Amorebieta,Oviedo,0,0,D,9.0,15.0,1.0,2.0
2324,SP2,2023-10-21,Tenerife,Levante,0,0,D,17.0,8.0,4.0,1.0
2324,SP2,2023-10-21,Villarreal B,Mirandes,0,3,A,15.0,7.0,3.0,3.0
2324,SP2,2023-10-21,Zaragoza,Eibar,2,3,A,13.0,10.0,5.0,6.0
2324,D2,2023-10-22,Hansa Rostock,Holstein Kiel,1,3,A,22.0,10.0,9.0,5.0
2324,D2,2023-10-22,Karlsruhe,Schalke 04,3,0,H,12.0,9.0,5.0,3.0
2324,D2,2023-10-22,Nurnberg,Hertha,3,1,H,18.0,14.0,7.0,6.0
2324,I2,2023-10-22,Reggiana,Venezia,1,0,H,11.0,15.0,2.0,5.0
2324,I2,2023-10-22,Sampdoria,Cosenza,2,0,H,17.0,14.0,5.0,5.0
2324,SP2,2023-10-22,Albacete,Sp Gijon,1,3,A,25.0,8.0,6.0,4.0
2324,SP2,2023-10-22,Ferrol,Eldense,1,1,D,14.0,11.0,3.0,3.0
2324,SP2,2023-10-22,Huesca,Elche,0,1,A,7.0,4.0,1.0,3.0
2324,SP2,2023-10-22,Santander,Burgos,3,0,H,17.0,12.0,5.0,2.0
2324,SP2,2023-10-22,Valladolid,Andorra,2,0,H,10.0,16.0,4.0,4.0
2324,F2,2023-10-23,Laval,St Etienne,0,1,A,13.0,6.0,1.0,2.0
2324,I2,2023-10-23,Palermo,Spezia,2,2,D,16.0,10.0,7.0,5.0
2324,SP2,2023-10-23,Alcorcon,Cartagena,1,1,D,18.0,16.0,2.0,6.0
2324,E1,2023-10-24,Huddersfield,Cardiff,0,4,A,19.0,15.0,6.0,7.0
2324,E1,2023-10-24,Leicester,Sunderland,1,0,H,8.0,13.0,5.0,3.0
2324,E1,2023-10-24,Millwall,Blackburn,1,2,A,16.0,9.0,3.0,6.0
2324,E1,2023-10-24,Norwich,Middlesbrough,1,2,A,13.0,19.0,2.0,8.0
2324,E1,2023-10-24,Swansea,Watford,0,1,A,9.0,12.0,3.0,5.0
2324,E1,2023-10-24,West Brom,QPR,2,0,H,16.0,1.0,4.0,0.0
2324,I2,2023-10-24,Brescia,Modena,0,1,A,6.0,14.0,0.0,3.0
2324,I2,2023-10-24,Pisa,Lecco,1,2,A,24.0,10.0,4.0,2.0
2324,E1,2023-10-25,Birmingham,Hull,0,2,A,14.0,17.0,4.0,8.0
2324,E1,2023-10-25,Bristol City,Ipswich,0,1,A,11.0,19.0,4.0,6.0
2324,E1,2023-10-25,Plymouth,Sheffield Weds,3,0,H,13.0,13.0,6.0,2.0
2324,E1,2023-10-25,Preston,Southampton,2,2,D,12.0,13.0,5.0,5.0
2324,E1,2023-10-25,Rotherham,Coventry,2,0,H,20.0,23.0,7.0,7.0
2324,E1,2023-10-25,Stoke,Leeds,1,0,H,12.0,16.0,4.0,3.0
2324,D2,2023-10-27,Braunschweig,Fortuna Dusseldorf,1,4,A,16.0,12.0,5.0,6.0
2324,D2,2023-10-27,Greuther Furth,Osnabruck,4,0,H,13.0,5.0,6.0,2.0
2324,I2,2023-10-27,Cittadella,Cremonese,1,2,A,8.0,20.0,3.0,4.0
2324,SP2,2023-10-27,Eibar,Valladolid,5,1,H,23.0,10.0,13.0,2.0
2324,D2,2023-10-28,Hertha,Paderborn,3,1,H,11.0,16.0,5.0,6.0
2324,D2,2023-10-28,Kaiserslautern,Hamburg,3,3,D,13.0,20.0,5.0,9.0
2324,D2,2023-10-28,Schalke 04,Hannover,3,2,H,11.0,14.0,6.0,3.0
2324,D2,2023-10-28,St Pauli,Karlsruhe,2,1,H,20.0,6.0,9.0,3.0
2324,E1,2023-10-28,Blackburn,Swansea,0,1,A,20.0,16.0,6.0,4.0
2324,E1,2023-10-28,Cardiff,Bristol City,2,0,H,9.0,8.0,7.0,1.0
